Link,Job Title,Company,Salary,Location,Experience,Skills,Day Posted
https://www.naukri.com/job-listings-electrical-technician-ideal-contrivance-vadodara-0-to-4-years-110425011451,Electrical Technician,Ideal Contrivance,1.5-4 Lacs PA,Vadodara(Manjusar GIDC  +2),0-4 Yrs,"Fault Finding, ITI Electrical, Electrical Installation, Maintain Documentation, Troubleshooting, Electrical Maintenance, Maintenance, Electrical Works",2022-04
https://www.naukri.com/job-listings-electrical-technician-cre-spacez-bengaluru-0-to-5-years-140824016162,Electrical Technician,CRE Spacez,Not disclosed,Bengaluru(MG Road),0-5 Yrs,"Technician, Building Maintenance, Electrical maintenance, Electrical Service, Fire Alarm System, ITI Electrical, Bms System, Building Management System",2022-04
https://www.naukri.com/job-listings-cad-technician-electrical-wsp-noida-4-to-8-years-170425004553,CAD Technician - Electrical,WSP,Not disclosed,Noida,4-8 Yrs,"autodesk, termination, navisworks, cables, software, electrical drawing, electrical design, panels",2022-04
https://www.naukri.com/job-listings-electrical-technician-vanson-engineering-vasai-2-to-4-years-220425007669,Electrical Technician,Vanson Engineering,Not disclosed,Vasai,2-4 Yrs,"ITI Electrical, Electrical Installation, Electrical Drawing, Electrical Works, Panel Wiring, Panels, Electricals, Drawing",2022-04
https://www.naukri.com/job-listings-electrical-assembly-technicians-reputed-machine-tools-mnc-kamms-management-consultants-anantapur-bangalore-rural-4-to-9-years-160425013274,Electrical Assembly Technicians _ Reputed Machine Tools MNC,Reputed European Machine Tools MNC,5.5-7.5 Lacs PA,"Anantapur, Bangalore Rural",4-9 Yrs,"Electrical Assembly, CNC Machines, CNC Grinding, ANANTHAPUR, Machine Tools, ANDHRA, Cylindrical Grinding, Hobbing Machine",2022-04
https://www.naukri.com/job-listings-electrical-technician-chennai-radha-engineering-works-crew-mundra-paradeep-surguja-3-to-8-years-090425017407,Electrical Technician,Chennai Radha Engineering Works (CREW),1-3.75 Lacs PA,"Hybrid - Mundra, Paradeep, Surguja",3-8 Yrs,"LT & HT Motor maintenance, VFD Maintenance, Transformer maintenance, Breaker maintenance, HT, LT, Maintenance, Motors",2022-04
https://www.naukri.com/job-listings-cad-technician-electrical-wsp-consultants-india-ltd-noida-3-to-6-years-180425502231,CAD Technician - Electrical,Wsp Consultants,Not disclosed,Noida,3-6 Yrs,"Water treatment, Electrical design, Manager Quality Assurance, Auto, CAD, Single line diagram, CAD, Bim, Autodesk",2022-04
https://www.naukri.com/job-listings-electrical-technician-dewan-consultants-united-arab-emirates-3-to-5-years-100425013844,Electrical Technician,Required for a Leading Facility Management Company in UAE,Not disclosed,United Arab Emirates,3-5 Yrs,"Electrical system, electric codes, Troubleshooting, Electrical Equipment, Electricals, System, Coding",2022-04
https://www.naukri.com/job-listings-electrical-technician-openings-in-dubai-uae-jr-travel-service-dubai-united-arab-emirates-0-to-5-years-110425014347,Electrical Technician Job Openings in Dubai | UAE,JR Travel Service,4-4.5 Lacs PA,"Dubai, United Arab Emirates",0-5 Yrs,"ITI Electrical, Utility Maintenance, Electrical Works, Wiring, Electrical Installation, Electrical Maintenance, Electrician Activities, Control Panel",2022-04
https://www.naukri.com/job-listings-electrical-technician-superb-enterprises-saudi-arabia-2-to-7-years-230425004387,Electrical Technician,Superb Enterprises,5-13 Lacs PA,Saudi Arabia,2-7 Yrs,"Electricals, Electrical Maintenance, ITI Electrical, Switchgear, VFD, Electrical Erection, PLC, PLC Panel",2022-04
https://www.naukri.com/job-listings-electrical-technician-ag-891-asiapower-recruitment-consultants-kuwait-5-to-8-years-110425013797,"Electrical Technician (AG - 891)	",Asiapower,Not disclosed,Kuwait,5-8 Yrs,"Electrical, Operation, Maintenance, Pump, Water, Technician, Waste, Waste management",2022-04
https://www.naukri.com/job-listings-electrical-technician-superb-enterprises-saudi-arabia-1-to-3-years-190425003584,Electrical Technician,KSA,14-15 Lacs PA,Saudi Arabia,1-3 Yrs,"Electrical Maintenance, Variable Frequency Drives, speed convertor, Inspection, Troubleshooting, PLC circuit, PLC, Drives",2022-04
https://www.naukri.com/job-listings-electrical-technician-overseas-development-and-employment-promotion-consultants-saudi-arabia-0-to-2-years-260325017520,Electrical Technician,EFS Facilities Services,3.75-4 Lacs PA,Hybrid - Saudi Arabia,0-2 Yrs,"Electrical Maintenance, Electrical Installation, Electrical Works, House Wiring, Electrical Engineering, Maintenance, Electricals, Engineering",2022-04
https://www.naukri.com/job-listings-electrical-technician-usv-pvt-ltd-vadodara-usv-savli-vadodara-4-to-7-years-110425017413,Electrical Technician - USV Pvt Ltd - Vadodara,USV,Not disclosed,"Savli, Vadodara",4-7 Yrs,"Electrical Maintenance, DG Sets, Pharmaceutical, 11Kv, DG, Maintenance, Electricals, Set",2022-04
https://www.naukri.com/job-listings-electrical-technician-shiraa-global-projects-coimbatore-1-to-5-years-090425017581,Electrical Technician,Shiraa Global Projects,1.8-3 Lacs PA,Coimbatore(Sowripalayam ),1-5 Yrs,"Electrical Works, Wiring, Panel Testing, ITI Electrical, Electrical Installation, Control Panel, Panel Wiring, Panels",2022-04
https://www.naukri.com/job-listings-electrical-technician-sterling-system-controls-patna-0-to-3-years-230325002543,Electrical Technician,Sterling System & Controls,"50,000-3 Lacs PA",Remote,0-3 Yrs,"Electrical Maintenance, Electrical Erection, EOT Cranes, Panel Wiring, VFD Drives, Electrical Wiring, Panels, Maintenance",2022-04
https://www.naukri.com/job-listings-electrical-technician-archance-hr-sathyamangalam-0-to-1-years-061224015414,Electrical Technician,AVT,"50,000-1.5 Lacs PA",Sathyamangalam,0-1 Yrs,"Distillation, operator, Operating, Electricals, Operations",2022-04
https://www.naukri.com/job-listings-electrical-technician-career-club-hr-management-llp-nashik-0-to-1-years-040225500168,Electrical Technician,CAREER CLUB HR MANAGEMENT LLP,Not disclosed,Nashik,0-1 Yrs,Electricals,2022-04
https://www.naukri.com/job-listings-electrical-technician-vr-448-asiapower-recruitment-consultants-saudi-arabia-5-to-10-years-110425019658,Electrical Technician (VR - 448),Asiapower,Not disclosed,Saudi Arabia,5-10 Yrs,"Technician, Aramco, Electrical, Oil & Gas, Gas, Virtual Reality, Oil, Electricals",2022-04
https://www.naukri.com/job-listings-electrical-technician-electrician-gurgaon-indo-edge-human-resources-gurugram-delhi-ncr-1-to-6-years-210325009140,Electrical Technician / Electrician            Gurgaon,Indo Edge Human Resources,1-3 Lacs PA,"Gurugram, Delhi / NCR",1-6 Yrs,"ITI Electrical, Panel Testing, Electrical Maintenance, Electrical Wiring, electrican, Electrical Works, Panel Wiring, Wiring",2022-04
https://www.naukri.com/job-listings-electrical-technician-ideal-contrivance-vadodara-0-to-4-years-110425011451,Electrical Technician,Ideal Contrivance,1.5-4 Lacs PA,Vadodara(Manjusar GIDC  +2),0-4 Yrs,"Fault Finding, ITI Electrical, Electrical Installation, Maintain Documentation, Troubleshooting, Electrical Maintenance, Maintenance, Electrical Works",2022-04
https://www.naukri.com/job-listings-electrical-technician-cre-spacez-bengaluru-0-to-5-years-140824016162,Electrical Technician,CRE Spacez,Not disclosed,Bengaluru(MG Road),0-5 Yrs,"Technician, Building Maintenance, Electrical maintenance, Electrical Service, Fire Alarm System, ITI Electrical, Bms System, Building Management System",2022-04
https://www.naukri.com/job-listings-cad-technician-electrical-wsp-noida-4-to-8-years-170425004553,CAD Technician - Electrical,WSP,Not disclosed,Noida,4-8 Yrs,"autodesk, termination, navisworks, cables, software, electrical drawing, electrical design, panels",2022-04
https://www.naukri.com/job-listings-electrical-technician-vanson-engineering-vasai-2-to-4-years-220425007669,Electrical Technician,Vanson Engineering,Not disclosed,Vasai,2-4 Yrs,"ITI Electrical, Electrical Installation, Electrical Drawing, Electrical Works, Panel Wiring, Panels, Electricals, Drawing",2022-04
https://www.naukri.com/job-listings-electrical-assembly-technicians-reputed-machine-tools-mnc-kamms-management-consultants-anantapur-bangalore-rural-4-to-9-years-160425013274,Electrical Assembly Technicians _ Reputed Machine Tools MNC,Reputed European Machine Tools MNC,5.5-7.5 Lacs PA,"Anantapur, Bangalore Rural",4-9 Yrs,"Electrical Assembly, CNC Machines, CNC Grinding, ANANTHAPUR, Machine Tools, ANDHRA, Cylindrical Grinding, Hobbing Machine",2022-04
https://www.naukri.com/job-listings-electrical-technician-chennai-radha-engineering-works-crew-mundra-paradeep-surguja-3-to-8-years-090425017407,Electrical Technician,Chennai Radha Engineering Works (CREW),1-3.75 Lacs PA,"Hybrid - Mundra, Paradeep, Surguja",3-8 Yrs,"LT & HT Motor maintenance, VFD Maintenance, Transformer maintenance, Breaker maintenance, HT, LT, Maintenance, Motors",2022-04
https://www.naukri.com/job-listings-cad-technician-electrical-wsp-consultants-india-ltd-noida-3-to-6-years-180425502231,CAD Technician - Electrical,Wsp Consultants,Not disclosed,Noida,3-6 Yrs,"Water treatment, Electrical design, Manager Quality Assurance, Auto, CAD, Single line diagram, CAD, Bim, Autodesk",2022-04
https://www.naukri.com/job-listings-electrical-technician-dewan-consultants-united-arab-emirates-3-to-5-years-100425013844,Electrical Technician,Required for a Leading Facility Management Company in UAE,Not disclosed,United Arab Emirates,3-5 Yrs,"Electrical system, electric codes, Troubleshooting, Electrical Equipment, Electricals, System, Coding",2022-04
https://www.naukri.com/job-listings-electrical-technician-openings-in-dubai-uae-jr-travel-service-dubai-united-arab-emirates-0-to-5-years-110425014347,Electrical Technician Job Openings in Dubai | UAE,JR Travel Service,4-4.5 Lacs PA,"Dubai, United Arab Emirates",0-5 Yrs,"ITI Electrical, Utility Maintenance, Electrical Works, Wiring, Electrical Installation, Electrical Maintenance, Electrician Activities, Control Panel",2022-04
https://www.naukri.com/job-listings-electrical-technician-superb-enterprises-saudi-arabia-2-to-7-years-230425004387,Electrical Technician,Superb Enterprises,5-13 Lacs PA,Saudi Arabia,2-7 Yrs,"Electricals, Electrical Maintenance, ITI Electrical, Switchgear, VFD, Electrical Erection, PLC, PLC Panel",2022-04
https://www.naukri.com/job-listings-electrical-technician-ag-891-asiapower-recruitment-consultants-kuwait-5-to-8-years-110425013797,"Electrical Technician (AG - 891)	",Asiapower,Not disclosed,Kuwait,5-8 Yrs,"Electrical, Operation, Maintenance, Pump, Water, Technician, Waste, Waste management",2022-04
https://www.naukri.com/job-listings-electrical-technician-superb-enterprises-saudi-arabia-1-to-3-years-190425003584,Electrical Technician,KSA,14-15 Lacs PA,Saudi Arabia,1-3 Yrs,"Electrical Maintenance, Variable Frequency Drives, speed convertor, Inspection, Troubleshooting, PLC circuit, PLC, Drives",2022-04
https://www.naukri.com/job-listings-electrical-technician-overseas-development-and-employment-promotion-consultants-saudi-arabia-0-to-2-years-260325017520,Electrical Technician,EFS Facilities Services,3.75-4 Lacs PA,Hybrid - Saudi Arabia,0-2 Yrs,"Electrical Maintenance, Electrical Installation, Electrical Works, House Wiring, Electrical Engineering, Maintenance, Electricals, Engineering",2022-04
https://www.naukri.com/job-listings-electrical-technician-usv-pvt-ltd-vadodara-usv-savli-vadodara-4-to-7-years-110425017413,Electrical Technician - USV Pvt Ltd - Vadodara,USV,Not disclosed,"Savli, Vadodara",4-7 Yrs,"Electrical Maintenance, DG Sets, Pharmaceutical, 11Kv, DG, Maintenance, Electricals, Set",2022-04
https://www.naukri.com/job-listings-electrical-technician-shiraa-global-projects-coimbatore-1-to-5-years-090425017581,Electrical Technician,Shiraa Global Projects,1.8-3 Lacs PA,Coimbatore(Sowripalayam ),1-5 Yrs,"Electrical Works, Wiring, Panel Testing, ITI Electrical, Electrical Installation, Control Panel, Panel Wiring, Panels",2022-04
https://www.naukri.com/job-listings-electrical-technician-sterling-system-controls-patna-0-to-3-years-230325002543,Electrical Technician,Sterling System & Controls,"50,000-3 Lacs PA",Remote,0-3 Yrs,"Electrical Maintenance, Electrical Erection, EOT Cranes, Panel Wiring, VFD Drives, Electrical Wiring, Panels, Maintenance",2022-04
https://www.naukri.com/job-listings-electrical-technician-archance-hr-sathyamangalam-0-to-1-years-061224015414,Electrical Technician,AVT,"50,000-1.5 Lacs PA",Sathyamangalam,0-1 Yrs,"Distillation, operator, Operating, Electricals, Operations",2022-04
https://www.naukri.com/job-listings-electrical-technician-career-club-hr-management-llp-nashik-0-to-1-years-040225500168,Electrical Technician,CAREER CLUB HR MANAGEMENT LLP,Not disclosed,Nashik,0-1 Yrs,Electricals,2022-05
https://www.naukri.com/job-listings-electrical-technician-vr-448-asiapower-recruitment-consultants-saudi-arabia-5-to-10-years-110425019658,Electrical Technician (VR - 448),Asiapower,Not disclosed,Saudi Arabia,5-10 Yrs,"Technician, Aramco, Electrical, Oil & Gas, Gas, Virtual Reality, Oil, Electricals",2022-05
https://www.naukri.com/job-listings-electrical-technician-electrician-gurgaon-indo-edge-human-resources-gurugram-delhi-ncr-1-to-6-years-210325009140,Electrical Technician / Electrician            Gurgaon,Indo Edge Human Resources,1-3 Lacs PA,"Gurugram, Delhi / NCR",1-6 Yrs,"ITI Electrical, Panel Testing, Electrical Maintenance, Electrical Wiring, electrican, Electrical Works, Panel Wiring, Wiring",2022-05
https://www.naukri.com/job-listings-electrical-technician-ideal-contrivance-vadodara-0-to-4-years-110425011451,Electrical Technician,Ideal Contrivance,1.5-4 Lacs PA,Vadodara(Manjusar GIDC  +2),0-4 Yrs,"Fault Finding, ITI Electrical, Electrical Installation, Maintain Documentation, Troubleshooting, Electrical Maintenance, Maintenance, Electrical Works",2022-05
https://www.naukri.com/job-listings-electrical-technician-cre-spacez-bengaluru-0-to-5-years-140824016162,Electrical Technician,CRE Spacez,Not disclosed,Bengaluru(MG Road),0-5 Yrs,"Technician, Building Maintenance, Electrical maintenance, Electrical Service, Fire Alarm System, ITI Electrical, Bms System, Building Management System",2022-05
https://www.naukri.com/job-listings-cad-technician-electrical-wsp-noida-4-to-8-years-170425004553,CAD Technician - Electrical,WSP,Not disclosed,Noida,4-8 Yrs,"autodesk, termination, navisworks, cables, software, electrical drawing, electrical design, panels",2022-05
https://www.naukri.com/job-listings-electrical-technician-vanson-engineering-vasai-2-to-4-years-220425007669,Electrical Technician,Vanson Engineering,Not disclosed,Vasai,2-4 Yrs,"ITI Electrical, Electrical Installation, Electrical Drawing, Electrical Works, Panel Wiring, Panels, Electricals, Drawing",2022-05
https://www.naukri.com/job-listings-electrical-assembly-technicians-reputed-machine-tools-mnc-kamms-management-consultants-anantapur-bangalore-rural-4-to-9-years-160425013274,Electrical Assembly Technicians _ Reputed Machine Tools MNC,Reputed European Machine Tools MNC,5.5-7.5 Lacs PA,"Anantapur, Bangalore Rural",4-9 Yrs,"Electrical Assembly, CNC Machines, CNC Grinding, ANANTHAPUR, Machine Tools, ANDHRA, Cylindrical Grinding, Hobbing Machine",2022-05
https://www.naukri.com/job-listings-electrical-technician-chennai-radha-engineering-works-crew-mundra-paradeep-surguja-3-to-8-years-090425017407,Electrical Technician,Chennai Radha Engineering Works (CREW),1-3.75 Lacs PA,"Hybrid - Mundra, Paradeep, Surguja",3-8 Yrs,"LT & HT Motor maintenance, VFD Maintenance, Transformer maintenance, Breaker maintenance, HT, LT, Maintenance, Motors",2022-05
https://www.naukri.com/job-listings-cad-technician-electrical-wsp-consultants-india-ltd-noida-3-to-6-years-180425502231,CAD Technician - Electrical,Wsp Consultants,Not disclosed,Noida,3-6 Yrs,"Water treatment, Electrical design, Manager Quality Assurance, Auto, CAD, Single line diagram, CAD, Bim, Autodesk",2022-05
https://www.naukri.com/job-listings-electrical-technician-dewan-consultants-united-arab-emirates-3-to-5-years-100425013844,Electrical Technician,Required for a Leading Facility Management Company in UAE,Not disclosed,United Arab Emirates,3-5 Yrs,"Electrical system, electric codes, Troubleshooting, Electrical Equipment, Electricals, System, Coding",2022-05
https://www.naukri.com/job-listings-electrical-technician-openings-in-dubai-uae-jr-travel-service-dubai-united-arab-emirates-0-to-5-years-110425014347,Electrical Technician Job Openings in Dubai | UAE,JR Travel Service,4-4.5 Lacs PA,"Dubai, United Arab Emirates",0-5 Yrs,"ITI Electrical, Utility Maintenance, Electrical Works, Wiring, Electrical Installation, Electrical Maintenance, Electrician Activities, Control Panel",2022-05
https://www.naukri.com/job-listings-electrical-technician-superb-enterprises-saudi-arabia-2-to-7-years-230425004387,Electrical Technician,Superb Enterprises,5-13 Lacs PA,Saudi Arabia,2-7 Yrs,"Electricals, Electrical Maintenance, ITI Electrical, Switchgear, VFD, Electrical Erection, PLC, PLC Panel",2022-05
https://www.naukri.com/job-listings-electrical-technician-ag-891-asiapower-recruitment-consultants-kuwait-5-to-8-years-110425013797,"Electrical Technician (AG - 891)	",Asiapower,Not disclosed,Kuwait,5-8 Yrs,"Electrical, Operation, Maintenance, Pump, Water, Technician, Waste, Waste management",2022-05
https://www.naukri.com/job-listings-electrical-technician-superb-enterprises-saudi-arabia-1-to-3-years-190425003584,Electrical Technician,KSA,14-15 Lacs PA,Saudi Arabia,1-3 Yrs,"Electrical Maintenance, Variable Frequency Drives, speed convertor, Inspection, Troubleshooting, PLC circuit, PLC, Drives",2022-05
https://www.naukri.com/job-listings-electrical-technician-overseas-development-and-employment-promotion-consultants-saudi-arabia-0-to-2-years-260325017520,Electrical Technician,EFS Facilities Services,3.75-4 Lacs PA,Hybrid - Saudi Arabia,0-2 Yrs,"Electrical Maintenance, Electrical Installation, Electrical Works, House Wiring, Electrical Engineering, Maintenance, Electricals, Engineering",2022-05
https://www.naukri.com/job-listings-electrical-technician-usv-pvt-ltd-vadodara-usv-savli-vadodara-4-to-7-years-110425017413,Electrical Technician - USV Pvt Ltd - Vadodara,USV,Not disclosed,"Savli, Vadodara",4-7 Yrs,"Electrical Maintenance, DG Sets, Pharmaceutical, 11Kv, DG, Maintenance, Electricals, Set",2022-05
https://www.naukri.com/job-listings-electrical-technician-shiraa-global-projects-coimbatore-1-to-5-years-090425017581,Electrical Technician,Shiraa Global Projects,1.8-3 Lacs PA,Coimbatore(Sowripalayam ),1-5 Yrs,"Electrical Works, Wiring, Panel Testing, ITI Electrical, Electrical Installation, Control Panel, Panel Wiring, Panels",2022-05
https://www.naukri.com/job-listings-electrical-technician-sterling-system-controls-patna-0-to-3-years-230325002543,Electrical Technician,Sterling System & Controls,"50,000-3 Lacs PA",Remote,0-3 Yrs,"Electrical Maintenance, Electrical Erection, EOT Cranes, Panel Wiring, VFD Drives, Electrical Wiring, Panels, Maintenance",2022-05
https://www.naukri.com/job-listings-electrical-technician-archance-hr-sathyamangalam-0-to-1-years-061224015414,Electrical Technician,AVT,"50,000-1.5 Lacs PA",Sathyamangalam,0-1 Yrs,"Distillation, operator, Operating, Electricals, Operations",2022-05
https://www.naukri.com/job-listings-electrical-technician-career-club-hr-management-llp-nashik-0-to-1-years-040225500168,Electrical Technician,CAREER CLUB HR MANAGEMENT LLP,Not disclosed,Nashik,0-1 Yrs,Electricals,2022-05
https://www.naukri.com/job-listings-electrical-technician-vr-448-asiapower-recruitment-consultants-saudi-arabia-5-to-10-years-110425019658,Electrical Technician (VR - 448),Asiapower,Not disclosed,Saudi Arabia,5-10 Yrs,"Technician, Aramco, Electrical, Oil & Gas, Gas, Virtual Reality, Oil, Electricals",2022-05
https://www.naukri.com/job-listings-electrical-technician-electrician-gurgaon-indo-edge-human-resources-gurugram-delhi-ncr-1-to-6-years-210325009140,Electrical Technician / Electrician            Gurgaon,Indo Edge Human Resources,1-3 Lacs PA,"Gurugram, Delhi / NCR",1-6 Yrs,"ITI Electrical, Panel Testing, Electrical Maintenance, Electrical Wiring, electrican, Electrical Works, Panel Wiring, Wiring",2022-05
https://www.naukri.com/job-listings-electrical-technician-ideal-contrivance-vadodara-0-to-4-years-110425011451,Electrical Technician,Ideal Contrivance,1.5-4 Lacs PA,Vadodara(Manjusar GIDC  +2),0-4 Yrs,"Fault Finding, ITI Electrical, Electrical Installation, Maintain Documentation, Troubleshooting, Electrical Maintenance, Maintenance, Electrical Works",2022-05
https://www.naukri.com/job-listings-electrical-technician-cre-spacez-bengaluru-0-to-5-years-140824016162,Electrical Technician,CRE Spacez,Not disclosed,Bengaluru(MG Road),0-5 Yrs,"Technician, Building Maintenance, Electrical maintenance, Electrical Service, Fire Alarm System, ITI Electrical, Bms System, Building Management System",2022-05
https://www.naukri.com/job-listings-cad-technician-electrical-wsp-noida-4-to-8-years-170425004553,CAD Technician - Electrical,WSP,Not disclosed,Noida,4-8 Yrs,"autodesk, termination, navisworks, cables, software, electrical drawing, electrical design, panels",2022-05
https://www.naukri.com/job-listings-electrical-technician-vanson-engineering-vasai-2-to-4-years-220425007669,Electrical Technician,Vanson Engineering,Not disclosed,Vasai,2-4 Yrs,"ITI Electrical, Electrical Installation, Electrical Drawing, Electrical Works, Panel Wiring, Panels, Electricals, Drawing",2022-05
https://www.naukri.com/job-listings-electrical-assembly-technicians-reputed-machine-tools-mnc-kamms-management-consultants-anantapur-bangalore-rural-4-to-9-years-160425013274,Electrical Assembly Technicians _ Reputed Machine Tools MNC,Reputed European Machine Tools MNC,5.5-7.5 Lacs PA,"Anantapur, Bangalore Rural",4-9 Yrs,"Electrical Assembly, CNC Machines, CNC Grinding, ANANTHAPUR, Machine Tools, ANDHRA, Cylindrical Grinding, Hobbing Machine",2022-05
https://www.naukri.com/job-listings-electrical-technician-chennai-radha-engineering-works-crew-mundra-paradeep-surguja-3-to-8-years-090425017407,Electrical Technician,Chennai Radha Engineering Works (CREW),1-3.75 Lacs PA,"Hybrid - Mundra, Paradeep, Surguja",3-8 Yrs,"LT & HT Motor maintenance, VFD Maintenance, Transformer maintenance, Breaker maintenance, HT, LT, Maintenance, Motors",2022-05
https://www.naukri.com/job-listings-cad-technician-electrical-wsp-consultants-india-ltd-noida-3-to-6-years-180425502231,CAD Technician - Electrical,Wsp Consultants,Not disclosed,Noida,3-6 Yrs,"Water treatment, Electrical design, Manager Quality Assurance, Auto, CAD, Single line diagram, CAD, Bim, Autodesk",2022-05
https://www.naukri.com/job-listings-electrical-technician-dewan-consultants-united-arab-emirates-3-to-5-years-100425013844,Electrical Technician,Required for a Leading Facility Management Company in UAE,Not disclosed,United Arab Emirates,3-5 Yrs,"Electrical system, electric codes, Troubleshooting, Electrical Equipment, Electricals, System, Coding",2022-05
https://www.naukri.com/job-listings-electrical-technician-openings-in-dubai-uae-jr-travel-service-dubai-united-arab-emirates-0-to-5-years-110425014347,Electrical Technician Job Openings in Dubai | UAE,JR Travel Service,4-4.5 Lacs PA,"Dubai, United Arab Emirates",0-5 Yrs,"ITI Electrical, Utility Maintenance, Electrical Works, Wiring, Electrical Installation, Electrical Maintenance, Electrician Activities, Control Panel",2022-05
https://www.naukri.com/job-listings-electrical-technician-superb-enterprises-saudi-arabia-2-to-7-years-230425004387,Electrical Technician,Superb Enterprises,5-13 Lacs PA,Saudi Arabia,2-7 Yrs,"Electricals, Electrical Maintenance, ITI Electrical, Switchgear, VFD, Electrical Erection, PLC, PLC Panel",2022-05
https://www.naukri.com/job-listings-electrical-technician-ag-891-asiapower-recruitment-consultants-kuwait-5-to-8-years-110425013797,"Electrical Technician (AG - 891)	",Asiapower,Not disclosed,Kuwait,5-8 Yrs,"Electrical, Operation, Maintenance, Pump, Water, Technician, Waste, Waste management",2022-05
https://www.naukri.com/job-listings-electrical-technician-superb-enterprises-saudi-arabia-1-to-3-years-190425003584,Electrical Technician,KSA,14-15 Lacs PA,Saudi Arabia,1-3 Yrs,"Electrical Maintenance, Variable Frequency Drives, speed convertor, Inspection, Troubleshooting, PLC circuit, PLC, Drives",2022-05
https://www.naukri.com/job-listings-electrical-technician-overseas-development-and-employment-promotion-consultants-saudi-arabia-0-to-2-years-260325017520,Electrical Technician,EFS Facilities Services,3.75-4 Lacs PA,Hybrid - Saudi Arabia,0-2 Yrs,"Electrical Maintenance, Electrical Installation, Electrical Works, House Wiring, Electrical Engineering, Maintenance, Electricals, Engineering",2022-05
https://www.naukri.com/job-listings-electrical-technician-usv-pvt-ltd-vadodara-usv-savli-vadodara-4-to-7-years-110425017413,Electrical Technician - USV Pvt Ltd - Vadodara,USV,Not disclosed,"Savli, Vadodara",4-7 Yrs,"Electrical Maintenance, DG Sets, Pharmaceutical, 11Kv, DG, Maintenance, Electricals, Set",2022-05
https://www.naukri.com/job-listings-electrical-technician-shiraa-global-projects-coimbatore-1-to-5-years-090425017581,Electrical Technician,Shiraa Global Projects,1.8-3 Lacs PA,Coimbatore(Sowripalayam ),1-5 Yrs,"Electrical Works, Wiring, Panel Testing, ITI Electrical, Electrical Installation, Control Panel, Panel Wiring, Panels",2022-05
https://www.naukri.com/job-listings-electrical-technician-sterling-system-controls-patna-0-to-3-years-230325002543,Electrical Technician,Sterling System & Controls,"50,000-3 Lacs PA",Remote,0-3 Yrs,"Electrical Maintenance, Electrical Erection, EOT Cranes, Panel Wiring, VFD Drives, Electrical Wiring, Panels, Maintenance",2022-05
https://www.naukri.com/job-listings-electrical-technician-archance-hr-sathyamangalam-0-to-1-years-061224015414,Electrical Technician,AVT,"50,000-1.5 Lacs PA",Sathyamangalam,0-1 Yrs,"Distillation, operator, Operating, Electricals, Operations",2022-05
https://www.naukri.com/job-listings-electrical-technician-career-club-hr-management-llp-nashik-0-to-1-years-040225500168,Electrical Technician,CAREER CLUB HR MANAGEMENT LLP,Not disclosed,Nashik,0-1 Yrs,Electricals,2022-05
https://www.naukri.com/job-listings-electrical-technician-vr-448-asiapower-recruitment-consultants-saudi-arabia-5-to-10-years-110425019658,Electrical Technician (VR - 448),Asiapower,Not disclosed,Saudi Arabia,5-10 Yrs,"Technician, Aramco, Electrical, Oil & Gas, Gas, Virtual Reality, Oil, Electricals",2022-05
https://www.naukri.com/job-listings-electrical-technician-electrician-gurgaon-indo-edge-human-resources-gurugram-delhi-ncr-1-to-6-years-210325009140,Electrical Technician / Electrician            Gurgaon,Indo Edge Human Resources,1-3 Lacs PA,"Gurugram, Delhi / NCR",1-6 Yrs,"ITI Electrical, Panel Testing, Electrical Maintenance, Electrical Wiring, electrican, Electrical Works, Panel Wiring, Wiring",2022-05
https://www.naukri.com/job-listings-electrical-technician-ideal-contrivance-vadodara-0-to-4-years-110425011451,Electrical Technician,Ideal Contrivance,1.5-4 Lacs PA,Vadodara(Manjusar GIDC  +2),0-4 Yrs,"Fault Finding, ITI Electrical, Electrical Installation, Maintain Documentation, Troubleshooting, Electrical Maintenance, Maintenance, Electrical Works",2022-05
https://www.naukri.com/job-listings-electrical-technician-cre-spacez-bengaluru-0-to-5-years-140824016162,Electrical Technician,CRE Spacez,Not disclosed,Bengaluru(MG Road),0-5 Yrs,"Technician, Building Maintenance, Electrical maintenance, Electrical Service, Fire Alarm System, ITI Electrical, Bms System, Building Management System",2022-05
https://www.naukri.com/job-listings-cad-technician-electrical-wsp-noida-4-to-8-years-170425004553,CAD Technician - Electrical,WSP,Not disclosed,Noida,4-8 Yrs,"autodesk, termination, navisworks, cables, software, electrical drawing, electrical design, panels",2022-05
https://www.naukri.com/job-listings-electrical-technician-vanson-engineering-vasai-2-to-4-years-220425007669,Electrical Technician,Vanson Engineering,Not disclosed,Vasai,2-4 Yrs,"ITI Electrical, Electrical Installation, Electrical Drawing, Electrical Works, Panel Wiring, Panels, Electricals, Drawing",2022-05
https://www.naukri.com/job-listings-electrical-assembly-technicians-reputed-machine-tools-mnc-kamms-management-consultants-anantapur-bangalore-rural-4-to-9-years-160425013274,Electrical Assembly Technicians _ Reputed Machine Tools MNC,Reputed European Machine Tools MNC,5.5-7.5 Lacs PA,"Anantapur, Bangalore Rural",4-9 Yrs,"Electrical Assembly, CNC Machines, CNC Grinding, ANANTHAPUR, Machine Tools, ANDHRA, Cylindrical Grinding, Hobbing Machine",2022-05
